,BATHRM,HF_BATHRM,HEAT,AC,ROOMS,BEDRM,AYB,YR_RMDL,EYB,PRICE,QUALIFIED,SALE_NUM,BLDG_NUM,FIREPLACES,USECODE,LANDAREA,SOURCE,CMPLX_NUM,LIVING_GBA,ZIPCODE,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,WARD,SQUARE,QUADRANT,SALEYEAR,SALEMONTH
112693,2,1,Ht Pump,Y,4,2,1979.0,0,1979,620000.0,Q,1,1,1,17,1382,Condominium,2424.0,2044.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2011.0,1.0
112695,1,0,Ht Pump,Y,5,1,1979.0,0,1979,529000.0,Q,1,1,1,17,1082,Condominium,2424.0,1600.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2013.0,4.0
112696,2,1,Ht Pump,Y,5,2,1979.0,0,1979,673000.0,Q,1,1,1,17,1382,Condominium,2424.0,2044.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2011.0,6.0
112702,3,1,Ht Pump,Y,6,3,1979.0,0,1979,950000.0,Q,3,1,1,17,1742,Condominium,2424.0,2576.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2016.0,11.0
112706,1,1,Ht Pump,Y,5,1,1979.0,0,1979,550000.0,Q,1,1,1,17,1024,Condominium,2424.0,1515.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2012.0,7.0
112714,1,0,Forced Air,Y,4,1,1960.0,1,1960,290000.0,U,4,1,0,17,539,Condominium,2423.0,890.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2014.0,5.0
112715,1,0,Forced Air,Y,4,1,1960.0,1,1960,217500.0,Q,3,1,0,17,393,Condominium,2423.0,648.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,4.0
112717,1,0,Forced Air,Y,2,0,2006.0,1,2006,211000.0,Q,1,1,0,17,336,Condominium,2423.0,553.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2012.0,8.0
112719,2,0,Ht Pump,Y,4,2,1930.0,0,1930,540000.0,U,2,1,0,16,379,Condominium,5404.0,876.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,1.0
112720,2,0,Ht Pump,Y,4,2,1930.0,0,1930,525000.0,Q,2,1,0,16,343,Condominium,5404.0,876.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,2.0
112721,2,0,Ht Pump,Y,4,2,1930.0,0,1930,560000.0,Q,2,1,0,16,397,Condominium,5404.0,815.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,2.0
112722,2,0,Ht Pump,Y,4,2,1930.0,0,1930,575000.0,Q,2,1,0,16,379,Condominium,5404.0,815.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,3.0
112723,2,0,Ht Pump,Y,4,2,1930.0,0,1930,607500.0,U,2,1,0,16,415,Condominium,5404.0,815.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,2.0
112725,2,0,Ht Pump,Y,4,2,1930.0,0,1930,635000.0,Q,2,1,0,16,451,Condominium,5404.0,787.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,2.0
112726,2,0,Ht Pump,Y,4,2,1930.0,0,1930,655000.0,U,2,1,0,16,433,Condominium,5404.0,815.0,20015.0,38.95722075,-77.08521398,American University,Ward 3,1657,NW,2017.0,2.0
112731,2,0,Forced Air,Y,4,2,2007.0,1,2007,751000.0,Q,5,1,3,16,413,Condominium,3127.0,1054.0,20015.0,38.96128073,-77.08320993,Chevy Chase,Ward 3,1663,NW,2017.0,5.0
112734,2,0,Forced Air,Y,5,2,2007.0,0,2007,875000.0,Q,6,1,0,16,486,Condominium,3127.0,1320.0,20015.0,38.96128073,-77.08320993,Chevy Chase,Ward 3,1663,NW,2017.0,8.0
112739,2,0,Forced Air,Y,5,2,2007.0,0,2007,1140000.0,Q,3,1,0,16,581,Condominium,3127.0,1596.0,20015.0,38.96128073,-77.08320993,Chevy Chase,Ward 3,1663,NW,2018.0,5.0
112742,1,0,Forced Air,Y,3,0,2007.0,0,2007,410000.0,Q,3,1,0,16,201,Condominium,3127.0,562.0,20015.0,38.96128073,-77.08320993,Chevy Chase,Ward 3,1663,NW,2018.0,2.0
112746,2,0,Forced Air,Y,5,2,2007.0,0,2007,915000.0,Q,3,1,0,16,491,Condominium,3127.0,1337.0,20015.0,38.96128073,-77.08320993,Chevy Chase,Ward 3,1663,NW,2016.0,5.0
112748,1,0,Forced Air,Y,3,1,1960.0,1,1960,255000.0,U,1,1,0,17,651,Condominium,2430.0,646.0,20007.0,38.92528467,-77.08024404,Glover Park,Ward 3,1709,NW,2014.0,3.0
112749,1,0,Forced Air,Y,3,1,1960.0,1,1960,215000.0,U,3,1,0,17,721,Condominium,2430.0,694.0,20007.0,38.92528467,-77.08024404,Glover Park,Ward 3,1709,NW,2015.0,8.0
112760,1,0,Ht Pump,Y,3,1,1959.0,0,1959,244500.0,Q,1,1,0,17,200,Condominium,2874.0,493.0,20007.0,38.917217355000005,-77.09746257,Palisades,Ward 3,1388,NW,2013.0,12.0
112767,1,0,Ht Pump,Y,3,1,1959.0,0,1959,230000.0,Q,1,1,0,17,202,Condominium,2874.0,487.0,20007.0,38.917217355000005,-77.09746257,Palisades,Ward 3,1388,NW,2013.0,9.0
112768,1,0,Ht Pump,Y,3,1,1959.0,1,1959,215000.0,Q,1,1,0,17,202,Condominium,2874.0,485.0,20007.0,38.917217355000005,-77.09746257,Palisades,Ward 3,1388,NW,2010.0,8.0
112774,1,0,Forced Air,Y,4,1,1960.0,1,1960,255000.0,U,1,1,0,17,539,Condominium,2423.0,888.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2013.0,1.0
112785,1,0,Forced Air,Y,4,1,1960.0,1,1960,215000.0,Q,1,1,0,17,399,Condominium,2423.0,661.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2012.0,4.0
112786,1,0,Forced Air,Y,4,1,1960.0,1,1960,310000.0,U,4,1,0,17,539,Condominium,2423.0,898.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2018.0,3.0
112798,2,1,Ht Pump,Y,6,3,1980.0,0,1980,729500.0,Q,4,1,1,16,2330,Condominium,2422.0,1628.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,4.0
112799,2,1,Ht Pump,Y,4,2,1980.0,0,1980,615000.0,Q,3,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,6.0
112803,2,1,Ht Pump,Y,4,2,1980.0,0,1980,585000.0,Q,1,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2013.0,6.0
112806,2,1,Ht Pump,Y,4,2,1980.0,0,1980,580000.0,Q,1,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2014.0,3.0
112808,2,1,Ht Pump,Y,4,2,1980.0,0,1980,635000.0,Q,4,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,7.0
112810,2,1,Ht Pump,Y,4,2,1980.0,0,1980,603000.0,Q,1,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2012.0,9.0
112812,2,1,Ht Pump,Y,6,3,1980.0,0,1980,725000.0,Q,2,1,1,16,2330,Condominium,2422.0,1628.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,12.0
112814,2,1,Ht Pump,Y,6,3,1980.0,0,1980,643000.0,Q,1,1,1,16,2330,Condominium,2422.0,1628.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2012.0,5.0
112815,2,1,Ht Pump,Y,4,2,1980.0,0,1980,665000.0,Q,5,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2017.0,12.0
112817,2,1,Ht Pump,Y,4,2,1980.0,0,1980,649000.0,Q,1,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2014.0,1.0
112818,2,1,Ht Pump,Y,4,2,1980.0,0,1980,699000.0,Q,4,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2018.0,6.0
112820,2,1,Ht Pump,Y,4,2,1980.0,0,1980,635000.0,Q,2,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2016.0,2.0
112822,2,1,Ht Pump,Y,4,2,1980.0,0,1980,399999.0,U,5,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2014.0,8.0
112824,2,1,Ht Pump,Y,4,2,1980.0,0,1980,615000.0,Q,3,1,1,16,1906,Condominium,2422.0,1332.0,20016.0,38.93466835,-77.08468826,Wesley Heights,Ward 3,1601,NW,2015.0,3.0
112828,2,1,Ht Pump,Y,4,2,1988.0,0,1988,590000.0,Q,3,1,1,16,698,Condominium,1065.0,1172.0,20016.0,38.93693126,-77.08388758000001,Cleveland Park,Ward 3,1717,NW,2014.0,7.0
112832,2,1,Ht Pump,Y,4,2,1988.0,0,1988,549000.0,Q,4,1,1,16,698,Condominium,1065.0,1184.0,20016.0,38.93693126,-77.08388758000001,Cleveland Park,Ward 3,1717,NW,2017.0,9.0
112833,1,0,Ht Pump,Y,4,1,2007.0,0,2007,370000.0,Q,3,1,0,17,27,Condominium,2860.0,632.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2018.0,6.0
112834,1,0,Ht Pump,Y,3,1,2007.0,0,2007,391000.0,Q,4,1,0,17,28,Condominium,2860.0,671.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2017.0,5.0
112835,2,0,Ht Pump,Y,4,2,2007.0,0,2007,536000.0,Q,4,1,0,17,45,Condominium,2860.0,1082.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2015.0,6.0
112836,2,0,Ht Pump,Y,5,2,2007.0,0,2007,566000.0,Q,3,1,0,17,48,Condominium,2860.0,1166.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2018.0,6.0
112837,1,0,Ht Pump,Y,3,1,2007.0,0,2007,379000.0,Q,4,1,0,17,31,Condominium,2860.0,728.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2017.0,7.0
112839,1,0,Ht Pump,Y,3,1,2007.0,0,2007,385000.0,Q,4,1,0,17,31,Condominium,2860.0,728.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2014.0,12.0
112842,1,0,Ht Pump,Y,3,1,2007.0,0,2007,369000.0,Q,3,1,0,17,28,Condominium,2860.0,671.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2018.0,3.0
112845,1,0,Ht Pump,Y,4,1,2007.0,0,2007,404500.0,Q,1,1,0,17,37,Condominium,2860.0,896.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2012.0,11.0
112846,2,0,Ht Pump,Y,4,1,2007.0,0,2007,470000.0,Q,3,1,0,17,35,Condominium,2860.0,832.0,20003.0,38.88052973,-76.98806467,Old City 1,Ward 6,1045,SE,2016.0,7.0
112851,1,0,Warm Cool,Y,4,1,1927.0,1,1927,520000.0,Q,5,1,1,17,355,Condominium,2340.0,824.0,20002.0,38.89057024,-76.99438793,Capitol Hill,Ward 6,0919,NE,2017.0,7.0
112852,1,0,Warm Cool,Y,2,0,1927.0,1,1927,211000.0,Q,1,1,0,17,149,Condominium,2340.0,348.0,20002.0,38.89057024,-76.99438793,Capitol Hill,Ward 6,0919,NE,2011.0,10.0
112855,1,0,Forced Air,Y,3,1,1927.0,1,1927,320000.0,Q,3,1,1,17,242,Condominium,2340.0,470.0,20002.0,38.89057024,-76.99438793,Capitol Hill,Ward 6,0919,NE,2017.0,4.0
112863,2,0,Ht Pump,Y,4,2,1910.0,1,1919,489900.0,Q,2,1,0,16,707,Condominium,5526.0,838.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2017.0,10.0
112864,3,0,Ht Pump,Y,5,3,1910.0,1,1919,819000.0,Q,2,1,0,16,707,Condominium,5526.0,1312.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2017.0,10.0
112865,3,1,Forced Air,Y,6,3,2015.0,0,2015,684000.0,Q,2,1,0,16,753,Condominium,4288.0,1709.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2016.0,5.0
112866,3,1,Forced Air,Y,6,3,2015.0,0,2015,880000.0,Q,2,1,0,16,753,Condominium,4288.0,1723.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2016.0,1.0
112867,3,1,Forced Air,Y,6,3,2015.0,0,2015,679900.0,Q,2,1,0,16,895,Condominium,4286.0,1720.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2016.0,5.0
112868,3,1,Forced Air,Y,6,3,2015.0,0,2015,806000.0,Q,3,1,0,16,895,Condominium,4286.0,1733.0,20002.0,38.90328357,-76.99322074,Old City 1,Ward 6,0931,NE,2018.0,6.0
112869,2,1,Ht Pump,Y,5,2,1780.0,1,1919,660000.0,Q,2,1,0,16,968,Condominium,5372.0,1630.0,20002.0,38.901928855,-76.99314440500001,Old City 1,Ward 6,0932,NE,2016.0,9.0
112870,2,1,Ht Pump,Y,5,2,1780.0,1,1919,830000.0,Q,2,1,0,16,968,Condominium,5372.0,1322.0,20002.0,38.901928855,-76.99314440500001,Old City 1,Ward 6,0932,NE,2016.0,10.0
112871,2,0,Forced Air,Y,5,2,1930.0,1,1930,545000.0,Q,2,1,0,16,868,Condominium,4237.0,1080.0,20002.0,38.900812,-76.99325593500001,Old City 1,Ward 6,0933,NE,2015.0,8.0
112872,2,0,Forced Air,Y,5,2,1930.0,1,1930,652000.0,Q,2,1,0,16,868,Condominium,4237.0,1194.0,20002.0,38.900812,-76.99325593500001,Old City 1,Ward 6,0933,NE,2015.0,7.0
112873,2,0,Ht Pump,Y,4,2,1900.0,1,1919,520000.0,Q,2,1,0,16,384,Condominium,5413.0,885.0,20002.0,38.900812,-76.99325593500001,Old City 1,Ward 6,0933,NE,2017.0,5.0
112874,2,0,Ht Pump,Y,4,2,1900.0,1,1919,530000.0,Q,2,1,0,16,384,Condominium,5413.0,885.0,20002.0,38.900812,-76.99325593500001,Old City 1,Ward 6,0933,NE,2017.0,5.0
112875,2,0,Ht Pump,Y,4,2,1900.0,1,1919,657000.0,U,2,1,0,16,384,Condominium,5413.0,1069.0,20002.0,38.900812,-76.99325593500001,Old City 1,Ward 6,0933,NE,2017.0,3.0
112876,1,0,Ht Pump,Y,4,2,1900.0,1,1919,262150.0,U,3,1,0,16,683,Condominium,4028.0,741.0,20002.0,38.89694234,-76.99332747,Old City 1,Ward 6,0936,NE,2016.0,10.0
112877,1,0,Ht Pump,Y,4,2,1900.0,1,1919,259400.0,U,3,1,0,16,683,Condominium,4028.0,733.0,20002.0,38.89694234,-76.99332747,Old City 1,Ward 6,0936,NE,2016.0,11.0
112878,1,0,Ht Pump,Y,3,1,1900.0,1,1919,357000.0,Q,1,1,0,16,569,Condominium,4028.0,536.0,20002.0,38.89694234,-76.99332747,Old City 1,Ward 6,0936,NE,2014.0,3.0
112880,3,1,Ht Pump,Y,6,3,1900.0,1,1919,750000.0,Q,1,1,0,16,1878,Condominium,4028.0,2022.0,20002.0,38.89694234,-76.99332747,Old City 1,Ward 6,0936,NE,2012.0,1.0
112881,1,0,Hot Water Rad,Y,4,2,1909.0,1,1919,495000.0,Q,4,1,0,16,596,Condominium,2745.0,909.0,20002.0,38.89523171,-76.99301787,Old City 1,Ward 6,0937,NE,2016.0,10.0
112882,1,0,Hot Water Rad,Y,4,2,1909.0,1,1919,454999.0,Q,3,1,0,16,596,Condominium,2745.0,929.0,20002.0,38.89523171,-76.99301787,Old City 1,Ward 6,0937,NE,2015.0,9.0
112883,1,0,Ht Pump,Y,2,1,1903.0,1,1919,499000.0,Q,2,1,0,17,681,Condominium,4188.0,675.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2017.0,11.0
112887,1,0,Ht Pump,Y,2,1,1903.0,1,1919,430000.0,Q,1,1,0,17,603,Condominium,4188.0,673.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,7.0
112888,1,0,Ht Pump,Y,2,1,1903.0,1,1919,375000.0,Q,2,1,0,17,389,Condominium,4188.0,422.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2017.0,11.0
112890,1,0,Ht Pump,Y,2,1,1903.0,1,1919,499900.0,Q,2,1,0,17,681,Condominium,4188.0,690.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2018.0,1.0
112891,2,0,Ht Pump,Y,4,2,1903.0,1,1919,890000.0,Q,2,1,0,17,875,Condominium,4188.0,1258.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,11.0
112892,2,0,Ht Pump,Y,4,2,1903.0,1,1919,815000.0,Q,2,1,0,17,827,Condominium,4188.0,1096.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2015.0,7.0
112893,2,0,Ht Pump,Y,4,2,1903.0,1,1919,706535.0,Q,2,1,0,17,827,Condominium,4188.0,1086.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,6.0
112894,2,0,Ht Pump,Y,4,2,1903.0,1,1919,842500.0,Q,1,1,0,17,875,Condominium,4188.0,1412.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,7.0
112895,2,1,Ht Pump,Y,4,2,1903.0,1,1919,929900.0,Q,1,1,0,17,875,Condominium,4188.0,1531.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,6.0
112897,2,1,Ht Pump,Y,4,2,1903.0,1,1919,869900.0,Q,1,1,0,17,875,Condominium,4188.0,1535.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,10.0
112898,2,0,Ht Pump,Y,4,2,1903.0,1,1919,832500.0,Q,2,1,0,17,875,Condominium,4188.0,1426.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,12.0
112899,2,1,Ht Pump,Y,4,2,1903.0,1,1919,899900.0,Q,1,1,0,17,875,Condominium,4188.0,1535.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,8.0
112900,2,1,Ht Pump,Y,4,2,1903.0,1,1919,822000.0,Q,3,1,0,17,827,Condominium,4188.0,1427.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2016.0,11.0
112901,2,1,Ht Pump,Y,4,2,1903.0,1,1919,1049000.0,Q,2,1,0,17,924,Condominium,4188.0,1701.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2015.0,2.0
112902,2,0,Ht Pump,Y,4,2,1903.0,1,1919,958295.0,Q,2,1,0,17,875,Condominium,4188.0,1478.0,20002.0,38.89408792,-76.992914545,Old City 1,Ward 6,0938,NE,2014.0,6.0
112907,1,1,Hot Water Rad,Y,3,1,2002.0,0,2002,591000.0,Q,1,1,0,16,729,Condominium,2564.0,764.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2013.0,7.0
112908,1,1,Hot Water Rad,Y,3,1,2002.0,0,2002,819900.0,Q,3,1,0,16,888,Condominium,2564.0,950.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2018.0,5.0
112909,2,1,Hot Water Rad,Y,4,2,2002.0,0,2002,1065000.0,Q,4,1,0,16,1173,Condominium,2564.0,1345.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2015.0,6.0
112910,1,1,Hot Water Rad,Y,3,1,2002.0,0,2002,425000.0,U,4,1,0,16,650,Condominium,2564.0,825.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2016.0,11.0
112912,2,0,Hot Water Rad,Y,4,2,2002.0,0,2002,729000.0,Q,1,1,0,16,1046,Condominium,2564.0,1073.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2011.0,4.0
112913,2,1,Hot Water Rad,Y,4,2,2002.0,0,2002,1025000.0,Q,1,1,0,16,1459,Condominium,2564.0,1363.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2013.0,8.0
112914,2,0,Hot Water Rad,Y,4,2,2002.0,0,2002,830000.0,Q,3,1,0,16,1110,Condominium,2564.0,1043.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2016.0,11.0
112915,2,0,Hot Water Rad,Y,4,2,2002.0,0,2002,870000.0,Q,5,1,0,16,1205,Condominium,2564.0,952.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2017.0,11.0
112916,2,0,Hot Water Rad,Y,4,2,2002.0,0,2002,930000.0,Q,4,1,0,16,1126,Condominium,2564.0,1075.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2017.0,6.0
112919,2,0,Hot Water Rad,Y,5,2,2002.0,0,2002,1150000.0,Q,4,1,0,16,1316,Condominium,2564.0,1467.0,20007.0,38.90650087,-77.05627679999999,Georgetown,Ward 2,1215,NW,2018.0,5.0
112921,2,0,Ht Pump,Y,4,2,1980.0,1,1980,10011.0,U,7,1,0,16,974,Condominium,2754.0,1518.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2015.0,6.0
112922,2,1,Ht Pump,Y,4,2,1980.0,1,1980,995000.0,Q,1,1,0,16,974,Condominium,2754.0,1507.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2013.0,10.0
112923,1,0,Ht Pump,Y,3,1,1980.0,1,1980,645000.0,Q,5,1,0,16,588,Condominium,2754.0,877.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2014.0,6.0
112925,2,0,Ht Pump,Y,4,2,1980.0,1,1980,675000.0,U,1,1,0,16,778,Condominium,2754.0,1215.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2011.0,9.0
112927,1,0,Ht Pump,Y,3,1,1980.0,1,1980,500000.0,Q,4,1,0,16,588,Condominium,2754.0,873.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2016.0,6.0
112928,1,0,Ht Pump,Y,3,1,1980.0,1,1980,595000.0,Q,4,1,0,16,588,Condominium,2754.0,877.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2014.0,5.0
112929,1,0,Ht Pump,Y,3,1,1980.0,1,1980,605000.0,Q,5,1,0,16,588,Condominium,2754.0,871.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2016.0,4.0
112930,1,0,Ht Pump,Y,3,1,1980.0,1,1980,605000.0,Q,1,1,0,16,588,Condominium,2754.0,866.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2012.0,12.0
112932,2,0,Ht Pump,Y,4,2,1980.0,1,1980,825000.0,Q,5,1,0,16,778,Condominium,2754.0,1205.0,20007.0,38.90662024,-77.06433025,Georgetown,Ward 2,1218,NW,2015.0,8.0
112933,1,0,Forced Air,Y,4,2,1950.0,1,1950,345000.0,U,1,1,0,17,1067,Condominium,2410.0,1041.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2013.0,4.0
112934,1,0,Forced Air,Y,4,2,1950.0,1,1950,335000.0,U,2,1,0,17,1027,Condominium,2410.0,999.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2015.0,2.0
112939,1,0,Forced Air,N,3,1,1950.0,1,1950,222000.0,Q,1,1,0,17,783,Condominium,2410.0,740.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2012.0,4.0
112941,1,0,Forced Air,Y,3,1,1950.0,1,1950,255000.0,U,1,1,0,17,789,Condominium,2410.0,746.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2012.0,9.0
112945,1,0,Forced Air,Y,4,2,1950.0,1,1950,347000.0,U,1,1,0,17,999,Condominium,2410.0,969.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2012.0,6.0
112948,1,0,Forced Air,Y,3,1,1950.0,1,1950,349000.0,U,3,1,0,17,783,Condominium,2410.0,740.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2018.0,5.0
112949,1,0,Forced Air,Y,3,1,1950.0,1,1950,269000.0,U,4,1,0,17,783,Condominium,2410.0,740.0,20007.0,38.91933312,-77.08196243,Glover Park,Ward 3,1318,NW,2015.0,8.0
112951,1,0,Electric Rad,N,3,1,1942.0,1,1942,234000.0,Q,1,1,0,17,348,Condominium,4065.0,517.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2012.0,12.0
112952,1,0,Electric Rad,N,3,1,1942.0,1,1942,249000.0,Q,4,1,0,17,354,Condominium,4065.0,593.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2017.0,10.0
112953,1,0,Electric Rad,N,3,1,1942.0,1,1942,269000.0,Q,1,1,0,17,474,Condominium,4065.0,653.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2012.0,12.0
112954,1,0,Electric Rad,N,3,1,1942.0,1,1942,291990.0,Q,3,1,0,17,435,Condominium,4065.0,633.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2016.0,10.0
112955,1,0,Electric Rad,N,3,1,1942.0,1,1942,249900.0,Q,1,1,0,17,329,Condominium,4065.0,455.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2012.0,9.0
112956,1,0,Electric Rad,N,3,1,1942.0,1,1942,319000.0,Q,3,1,0,17,426,Condominium,4065.0,608.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2015.0,10.0
112957,1,0,Electric Rad,N,3,1,1942.0,1,1942,315000.0,Q,3,1,0,17,445,Condominium,4065.0,634.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2017.0,3.0
112958,1,0,Electric Rad,N,3,1,1942.0,1,1942,315000.0,Q,1,1,0,17,435,Condominium,4065.0,606.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2012.0,7.0
112959,1,0,Electric Rad,N,3,1,1942.0,1,1942,324900.0,Q,3,1,0,17,480,Condominium,4065.0,690.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2016.0,5.0
112960,1,0,Electric Rad,N,3,1,1942.0,1,1942,325000.0,Q,1,1,0,17,454,Condominium,4065.0,644.0,20007.0,38.92145037,-77.07914821,Glover Park,Ward 3,1334,NW,2012.0,7.0
